run_details,runtime
algorithm_heuristicMinCut2_num_nodes_000005_sim_047,"(0.0019583702087402344, 0.5593434663159418)"
algorithm_Alg2_num_nodes_000005_sim_047,"(0.001775503158569336, 0.5593434663159418)"
algorithm_edgeIDbrutev3_num_nodes_000005_sim_047,"(0.0010499954223632812, 0.5593434663159418)"
algorithm_heuristicEdgeId1_num_nodes_000005_sim_048,"(0.0011208057403564453, 1.474946960769522)"
algorithm_heuristicEdgeId2_num_nodes_000005_sim_048,"(0.0010862350463867188, 1.474946960769522)"
algorithm_heuristicMinCut1_num_nodes_000005_sim_048,"(0.0025534629821777344, 1.474946960769522)"
algorithm_heuristicMinCut2_num_nodes_000005_sim_048,"(0.0024869441986083984, 1.474946960769522)"
algorithm_Alg2_num_nodes_000005_sim_048,"(0.002316713333129883, 1.474946960769522)"
algorithm_edgeIDbrutev3_num_nodes_000005_sim_048,"(0.002507448196411133, 1.474946960769522)"
algorithm_heuristicEdgeId1_num_nodes_000005_sim_049,"(0.0010440349578857422, 1.03283283975046)"
algorithm_heuristicEdgeId2_num_nodes_000005_sim_049,"(0.0010373592376708984, 1.03283283975046)"
algorithm_heuristicMinCut1_num_nodes_000005_sim_049,"(0.002135753631591797, 1.03283283975046)"
algorithm_heuristicMinCut2_num_nodes_000005_sim_049,"(0.0020055770874023438, 1.03283283975046)"
algorithm_Alg2_num_nodes_000005_sim_049,"(0.0017352104187011719, 1.03283283975046)"
algorithm_edgeIDbrutev3_num_nodes_000005_sim_049,"(0.001050710678100586, 1.03283283975046)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_000,"(0.00025200843811035156, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_000,"(0.0002372264862060547, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_000,"(0.001239776611328125, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_000,"(0.0012233257293701172, 0)"
algorithm_Alg2_num_nodes_000010_sim_000,"(0.0011625289916992188, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_000,"(0.00035858154296875, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_001,"(0.00023293495178222656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_001,"(0.0002353191375732422, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_001,"(0.0012650489807128906, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_001,"(0.0011920928955078125, 0)"
algorithm_Alg2_num_nodes_000010_sim_001,"(0.0011906623840332031, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_001,"(0.0003941059112548828, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_002,"(0.00021457672119140625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_002,"(0.0002155303955078125, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_002,"(0.001157522201538086, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_002,"(0.0011515617370605469, 0)"
algorithm_Alg2_num_nodes_000010_sim_002,"(0.0010995864868164062, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_002,"(0.00035190582275390625, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_003,"(0.0002300739288330078, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_003,"(0.0002281665802001953, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_003,"(0.001129150390625, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_003,"(0.0010917186737060547, 0)"
algorithm_Alg2_num_nodes_000010_sim_003,"(0.0011005401611328125, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_003,"(0.00033283233642578125, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_004,"(0.0014693737030029297, 3.030855854361304)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_004,"(0.0014719963073730469, 4.5192945422839585)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_004,"(0.0051670074462890625, 3.030855854361304)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_004,"(0.005823850631713867, 3.424541638622864)"
algorithm_Alg2_num_nodes_000010_sim_004,"(0.037207603454589844, 3.030855854361304)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_004,"(0.37496209144592285, 3.030855854361304)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_005,"(0.00026416778564453125, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_005,"(0.0002486705780029297, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_005,"(0.0012052059173583984, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_005,"(0.001171112060546875, 0)"
algorithm_Alg2_num_nodes_000010_sim_005,"(0.0011866092681884766, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_005,"(0.00035643577575683594, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_006,"(0.00021767616271972656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_006,"(0.00022673606872558594, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_006,"(0.0015554428100585938, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_006,"(0.0015206336975097656, 0)"
algorithm_Alg2_num_nodes_000010_sim_006,"(0.0015442371368408203, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_006,"(0.0003330707550048828, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_007,"(0.0011568069458007812, 5.924700673514942)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_007,"(0.001300811767578125, 6.08670661929416)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_007,"(0.004521369934082031, 5.924700673514942)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_007,"(0.004820346832275391, 6.08670661929416)"
algorithm_Alg2_num_nodes_000010_sim_007,"(0.13415741920471191, 5.924700673514942)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_007,"(0.42772960662841797, 5.924700673514941)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_008,"(0.0011615753173828125, 1.876911298696006)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_008,"(0.0012366771697998047, 2.064251823527865)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_008,"(0.004332780838012695, 1.876911298696006)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_008,"(0.004864692687988281, 1.876911298696006)"
algorithm_Alg2_num_nodes_000010_sim_008,"(0.028030872344970703, 1.876911298696006)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_008,"(0.16596746444702148, 1.876911298696006)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_009,"(0.0012218952178955078, 4.4454557172561175)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_009,"(0.001650094985961914, 7.498593879165181)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_009,"(0.0051386356353759766, 4.4454557172561175)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_009,"(0.005891084671020508, 4.4454557172561175)"
algorithm_Alg2_num_nodes_000010_sim_009,"(0.08672428131103516, 4.4454557172561175)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_009,"(1.8379685878753662, 4.4454557172561175)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_010,"(0.001089334487915039, 2.706202383779731)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_010,"(0.0009884834289550781, 2.706202383779731)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_010,"(0.0029141902923583984, 2.706202383779731)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_010,"(0.0027265548706054688, 2.706202383779731)"
algorithm_Alg2_num_nodes_000010_sim_010,"(0.002486705780029297, 2.706202383779731)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_010,"(0.0024995803833007812, 2.706202383779731)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_011,"(0.000232696533203125, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_011,"(0.00023221969604492188, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_011,"(0.0013418197631835938, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_011,"(0.0013053417205810547, 0)"
algorithm_Alg2_num_nodes_000010_sim_011,"(0.0014331340789794922, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_011,"(0.0003561973571777344, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_012,"(0.0002243518829345703, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_012,"(0.00022268295288085938, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_012,"(0.0013053417205810547, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_012,"(0.0014264583587646484, 0)"
algorithm_Alg2_num_nodes_000010_sim_012,"(0.0012450218200683594, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_012,"(0.0003345012664794922, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_013,"(0.00023746490478515625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_013,"(0.00023746490478515625, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_013,"(0.0012924671173095703, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_013,"(0.0012559890747070312, 0)"
algorithm_Alg2_num_nodes_000010_sim_013,"(0.0013141632080078125, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_013,"(0.00037097930908203125, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_014,"(0.0012426376342773438, 2.030401243064997)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_014,"(0.0012905597686767578, 3.7394340283060075)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_014,"(0.004709482192993164, 2.030401243064997)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_014,"(0.005067110061645508, 3.7394340283060075)"
algorithm_Alg2_num_nodes_000010_sim_014,"(0.015617847442626953, 2.030401243064997)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_014,"(0.8927690982818604, 2.030401243064997)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_015,"(0.00024366378784179688, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_015,"(0.0002422332763671875, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_015,"(0.00125885009765625, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_015,"(0.00125885009765625, 0)"
algorithm_Alg2_num_nodes_000010_sim_015,"(0.0013363361358642578, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_015,"(0.000362396240234375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_016,"(0.00021457672119140625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_016,"(0.00022101402282714844, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_016,"(0.0011594295501708984, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_016,"(0.0011174678802490234, 0)"
algorithm_Alg2_num_nodes_000010_sim_016,"(0.0011322498321533203, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_016,"(0.0003457069396972656, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_017,"(0.0010592937469482422, 1.1311674427068725)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_017,"(0.001077890396118164, 1.1311674427068725)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_017,"(0.0029184818267822266, 1.1311674427068725)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_017,"(0.003084421157836914, 1.1311674427068725)"
algorithm_Alg2_num_nodes_000010_sim_017,"(0.002641439437866211, 1.1311674427068725)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_017,"(0.004663228988647461, 1.1311674427068725)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_018,"(0.0002484321594238281, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_018,"(0.0002396106719970703, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_018,"(0.0012559890747070312, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_018,"(0.0013587474822998047, 0)"
algorithm_Alg2_num_nodes_000010_sim_018,"(0.0013580322265625, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_018,"(0.00038743019104003906, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_019,"(0.00026702880859375, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_019,"(0.00023984909057617188, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_019,"(0.0012934207916259766, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_019,"(0.001399993896484375, 0)"
algorithm_Alg2_num_nodes_000010_sim_019,"(0.0012729167938232422, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_019,"(0.0003848075866699219, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_020,"(0.00022721290588378906, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_020,"(0.0002238750457763672, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_020,"(0.0012898445129394531, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_020,"(0.0012862682342529297, 0)"
algorithm_Alg2_num_nodes_000010_sim_020,"(0.0013186931610107422, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_020,"(0.0003998279571533203, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_021,"(0.0012328624725341797, 1.6145968527561472)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_021,"(0.0014066696166992188, 3.2204881119852646)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_021,"(0.004825592041015625, 1.6145968527561472)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_021,"(0.004862070083618164, 3.2204881119852646)"
algorithm_Alg2_num_nodes_000010_sim_021,"(0.006238460540771484, 1.6145968527561472)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_021,"(0.8725073337554932, 1.6145968527561472)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_022,"(0.0011000633239746094, 1.363349684969625)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_022,"(0.001088857650756836, 1.363349684969625)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_022,"(0.0033974647521972656, 1.363349684969625)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_022,"(0.0035648345947265625, 1.363349684969625)"
algorithm_Alg2_num_nodes_000010_sim_022,"(0.003402233123779297, 1.363349684969625)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_022,"(0.015350580215454102, 1.363349684969625)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_023,"(0.00022363662719726562, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_023,"(0.0002315044403076172, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_023,"(0.0012493133544921875, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_023,"(0.001573801040649414, 0)"
algorithm_Alg2_num_nodes_000010_sim_023,"(0.0013110637664794922, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_023,"(0.00047969818115234375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_024,"(0.0011553764343261719, 3.4856537303477046)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_024,"(0.0012898445129394531, 4.512270290937633)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_024,"(0.004700899124145508, 3.4856537303477046)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_024,"(0.005240201950073242, 3.4856537303477046)"
algorithm_Alg2_num_nodes_000010_sim_024,"(0.02913045883178711, 3.4856537303477046)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_024,"(0.3814809322357178, 3.485653730347705)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_025,"(0.0010042190551757812, 0.8234717762577186)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_025,"(0.0013518333435058594, 0.8234717762577186)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_025,"(0.0027751922607421875, 0.8234717762577186)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_025,"(0.002981901168823242, 0.8234717762577186)"
algorithm_Alg2_num_nodes_000010_sim_025,"(0.002588033676147461, 0.8234717762577186)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_025,"(0.004775285720825195, 0.8234717762577186)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_026,"(0.0012590885162353516, 1.0298603107713806)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_026,"(0.0013642311096191406, 3.656914744641989)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_026,"(0.004767417907714844, 1.0298603107713806)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_026,"(0.004833221435546875, 2.7512318913570994)"
algorithm_Alg2_num_nodes_000010_sim_026,"(0.005600452423095703, 1.0298603107713806)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_026,"(0.8774981498718262, 1.0298603107713806)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_027,"(0.0012857913970947266, 1.8991966342867566)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_027,"(0.0012061595916748047, 2.020247595143892)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_027,"(0.004282951354980469, 1.8991966342867563)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_027,"(0.004597902297973633, 2.020247595143892)"
algorithm_Alg2_num_nodes_000010_sim_027,"(0.007054328918457031, 1.8991966342867563)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_027,"(0.16162753105163574, 1.8991966342867563)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_028,"(0.00024127960205078125, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_028,"(0.000240325927734375, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_028,"(0.0012373924255371094, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_028,"(0.0011777877807617188, 0)"
algorithm_Alg2_num_nodes_000010_sim_028,"(0.0011682510375976562, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_028,"(0.0003833770751953125, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_029,"(0.00023245811462402344, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_029,"(0.00026917457580566406, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_029,"(0.0013287067413330078, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_029,"(0.0012309551239013672, 0)"
algorithm_Alg2_num_nodes_000010_sim_029,"(0.00128173828125, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_029,"(0.0003440380096435547, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_030,"(0.00024437904357910156, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_030,"(0.00024318695068359375, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_030,"(0.0014033317565917969, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_030,"(0.001316070556640625, 0)"
algorithm_Alg2_num_nodes_000010_sim_030,"(0.0012598037719726562, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_030,"(0.0003459453582763672, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_031,"(0.00116729736328125, 0.4833155534244077)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_031,"(0.0010020732879638672, 0.4833155534244077)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_031,"(0.0028409957885742188, 0.4833155534244077)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_031,"(0.002838611602783203, 0.4833155534244077)"
algorithm_Alg2_num_nodes_000010_sim_031,"(0.002438068389892578, 0.4833155534244077)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_031,"(0.002662181854248047, 0.4833155534244077)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_032,"(0.0011017322540283203, 2.8391108813263033)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_032,"(0.0011701583862304688, 3.5294426958128025)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_032,"(0.003070354461669922, 2.8391108813263033)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_032,"(0.0036292076110839844, 2.8391108813263033)"
algorithm_Alg2_num_nodes_000010_sim_032,"(0.002864360809326172, 2.8391108813263033)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_032,"(0.004902839660644531, 2.8391108813263033)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_033,"(0.0012905597686767578, 2.5676033562430387)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_033,"(0.0013546943664550781, 4.176579178207625)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_033,"(0.004850864410400391, 2.5676033562430387)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_033,"(0.005806446075439453, 2.8320520208169206)"
algorithm_Alg2_num_nodes_000010_sim_033,"(0.021393537521362305, 2.5676033562430387)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_033,"(0.3775646686553955, 2.5676033562430387)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_034,"(0.00022673606872558594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_034,"(0.00022482872009277344, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_034,"(0.0012331008911132812, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_034,"(0.0011894702911376953, 0)"
algorithm_Alg2_num_nodes_000010_sim_034,"(0.0011758804321289062, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_034,"(0.0003390312194824219, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_035,"(0.00022482872009277344, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_035,"(0.00025773048400878906, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_035,"(0.0012357234954833984, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_035,"(0.0011103153228759766, 0)"
algorithm_Alg2_num_nodes_000010_sim_035,"(0.001094818115234375, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_035,"(0.00036597251892089844, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_036,"(0.00022673606872558594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_036,"(0.00022029876708984375, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_036,"(0.001226186752319336, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_036,"(0.0011415481567382812, 0)"
